beachId,nameGr,nameEn,regionId,region,group,status,checkedAt,reason,candidateCount,acceptedImageUrl,sourcePageUrl
253,Μακρύς Γιαλός,Makrys Gialos,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
257,Μικρή Κεφάλα,Mikri Kefala,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
258,Μνήματα,Mnimata,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
259,Μπουρνόντας,Bournontas,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
261,Νησιώτισσα,Nisiotissa,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
262,Παπαθανασίου,Papathanasiou,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
263,Παραλία Αγίου Νικολάου,Paralia Agiou Nikolaou,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
266,Παραλία Αχλαδίου (Φραγκάκη),Paralia Achladiou (Fragkaki),central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
267,Παραλία Βλαχιάς,Paralia Vlachias,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
268,Παραλία Γιάλτρων,Paralia Gialtron,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
269,Παραλία Δάφνης,Paralia Dafnis,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
270,Παραλία Εύα,Paralia Eva,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
271,Παραλία Καλλιανού,Paralia Kallianou,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
273,Παραλία Κρύας Βρύσης,Paralia Kryas Vrysis,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
275,Παραλία Μουρτιάς,Paralia Mourtias,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
277,Παραλία Πολιτικών,Paralia Politikon,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
278,Παραλία Ροδάκι,Paralia Rodaki,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
279,Παραλία Σκιάθου,Paralia Skiathou,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
280,Παραλία τσιρμοκόκκαλα,Paralia tsirmokokkala,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
282,Παραλία Φηγιά,Paralia Figia,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
283,Παραλία Ψαροπούλι/Βασιλικών,Paralia Psaropouli/Vasilikon,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
285,Πέρα Κατσούλι,Pera Katsouli,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
287,Πηνελόπη,Pinelopi,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
290,Πόρτο Λάφια,Porto Lafia,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
291,Πόρτο Πεύκο,Porto Pevko,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
292,Ποτάμι Καρύστου,Potami Karystou,central-greece-evia,Evia,euboea,accepted,2026-06-28T14:15:56.526Z,Commons Greek description identifies Potami beach in southern Euboea; visual QA shows the beach.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Potami%20beach.jpeg&width=800,https://commons.wikimedia.org/wiki/File%3APotami%20beach.jpeg
293,Ποτάμι Βλαχιάς,Potami Vlachias,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
294,Πρασίδι,Prasidi,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
296,Σαρακήνικο Βλαχιάς,Sarakiniko Vlachias,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
297,Σαρακήνικο Αγίας Άννας,Sarakiniko Agias Annas,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
298,Σγούρα,Sgoura,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
300,Σούρζα Μπουτ,Sourza Bout,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
302,Σπίθα,Spitha,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
307,Τριανταφυλλένια,Triantafyllenia,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
308,Τσίλαρος,Tsilaros,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
309,Τσοκαΐτι,Tsokaiti,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3062,Αλμυρίχι,Almyrichi,central-greece-evia,Evia,euboea,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
315,Γλυφάδα,Glyfada,central-greece-skyros,Skyros,sporades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
317,Καλαμίτσα,Kalamitsa,central-greece-skyros,Skyros,sporades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
318,Φωκιοτρύπα,Fokiotrypa,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
319,Αχερούνες,Acherounes,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
321,Αχίλλι,Achilli,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
323,Μπάσαλες,Basales,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
324,Πετρίτσα,Petritsa,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
325,Μαγαζιά,Magazia,central-greece-skyros,Skyros,sporades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
327,Πουριά,Pouria,central-greece-skyros,Skyros,sporades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
328,Γυρίσματα,Gyrismata,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
329,Καλογρηά,Kalogria,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
330,Καρεφλού,Kareflou,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
334,Άγιος Πέτρος,Agios Petros,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
335,Μαρκέσι,Markesi,central-greece-skyros,Skyros,sporades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
336,Άγιος Βασίλειος,Agios Vasilios,central-greece-fokida-mainland,Fokida,mainland_central,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
337,Άγιος Ισίδωρος,Agios Isidoros,central-greece-fokida-mainland,Fokida,mainland_central,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
339,Άσπρα Χαλίκια,Aspra Chalikia,central-greece-fokida-mainland,Fokida,mainland_central,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
342,Καψάλες,Kapsales,central-greece-fokida-mainland,Fokida,mainland_central,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
