region,prefecture,place,index,name,beforeAccess,afterAccess,beforeConfidence,afterConfidence,beforeOrganized,afterOrganized,beforeSourceUrlCount,afterSourceUrlCount,actions
Central Greece,Evia,Evia,16,Ατάλαντος,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,18,Βαλοπούλα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,19,Βαρελλαίων,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,20,Βύθουρη,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,21,Γάιδαρος,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,22,Γαλατάκι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,23,Γαλλίδα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,24,Γιαννίτσι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,25,Γρεγολίμανο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,26,Δαφνοπόταμος,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,27,Ελιά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,28,Ζάστανα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,29,Ζέφυρος,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,31,Κάβος,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,32,Κακιά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,33,Κακολίμανο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,34,Καλάμι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,35,Καλαμίτσι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,36,Κάλαμος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,37,Καναπίτσα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,38,Κατσούλι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,39,Κεφάλα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,41,Κοκκινιάς,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,42,Κορασίδα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,44,Κουρέντι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,45,Κρεμάλα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,46,Λάκα Σαραβάνου,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,47,Λευκή Ακτή,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,48,Λημνιώνας,passable_dirt_road,passable_dirt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,49,Λιανή Άμμος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,50,Λιανή Άμμος,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,51,Λιβαδάκι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,52,Λιβαδάκια,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,53,Λιβάδι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,55,Λιμνιωνάκι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,56,Λιμνιώνας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,58,Λουτράκι Μπούρου,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,59,Μάγειρας,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,60,Μακρύς Γιαλός,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,61,Μάρμαρα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,63,Μεγάλη Άμμος,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,64,Μικρή Κεφάλα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,65,Μνήματα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,66,Μπουρνόντας,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,67,Ναυτικό,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,68,Νησιώτισσα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,69,Παπαθανασίου,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,70,Παραλία Αγίου Νικολάου,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,71,Παραλία Ακταίου,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,73,Παραλία Αχλαδίου (Φραγκάκη),asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,74,Παραλία Βλαχιάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,75,Παραλία Γιάλτρων,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,76,Παραλία Δάφνης,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,77,Παραλία Εύα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,78,Παραλία Καλλιανού,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,79,Παραλία Κοτσικιάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,80,Παραλία Κρύας Βρύσης,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,81,Παραλία Μετοχίου,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,82,Παραλία Μουρτιάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,84,Παραλία Πολιτικών,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,85,Παραλία Ροδάκι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,86,Παραλία Σκιάθου,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,87,Παραλία τσιρμοκόκκαλα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,88,Παραλία Φάρου,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,89,Παραλία Φηγιά,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,91,Πέλαγος,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,92,Πέρα Κατσούλι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,93,Πετάλη,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,94,Πηνελόπη,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,95,Πίσω Συκιά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,96,Πλατύς Γιαλός,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,97,Πόρτο Λάφια,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,98,Πόρτο Πεύκο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,99,Ποτάμι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,101,Πρασίδι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,102,Ροδιές,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,104,Σαρακήνικο,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,105,Σγούρα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,106,Σουβάλα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,108,Σουτσίνι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Central Greece,Evia,Evia,109,Σπίθα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,110,Στενή,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,112,Συκιές,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,113,Σχοινοδαύλεια,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,114,Τριανταφυλλένια,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Evia,116,Τσοκαΐτι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Central Greece,Evia,Evia,117,Χερόμυλος,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,118,Χιλιαδού,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,119,Χιλιαδού παραλία Γυμνιστών,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Evia,120,Χρυσή ακτή,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Evia,121,Ψιλή Άμμος,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Central Greece,Evia,Skyros,0,Γλυφάδα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Skyros,1,Ρένες,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Central Greece,Evia,Skyros,2,Καλαμίτσα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Central Greece,Evia,Skyros,3,Φωκιοτρύπα,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Central Greece,Evia,Skyros,4,Αχερούνες,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
